student_id,centre_id,distance,accessibility_penalty,preference_penalty,hardship
S00820,C004,584.606,3.333,50,240.509
S00820,C005,619.59,6.333,50,256.003
S00820,C006,311.004,6.667,0,127.735
S00820,C007,144.266,4.667,50,65.04
S00820,C008,170.16,4.0,50,75.064
S00820,C009,94.351,3.333,10,40.407
S00820,C010,186.624,6.333,50,82.816
S00820,C011,253.352,5.0,50,108.841
S00820,C012,310.976,5.0,50,131.89
S00820,C013,385.397,3.0,50,160.659
S00820,C014,422.194,8.0,50,177.878
S00820,C015,596.3,3.333,50,245.187
S00820,C016,529.116,4.667,50,218.98
S00820,C017,524.645,2.667,50,216.191
S00820,C018,634.995,3.333,50,260.665
S00820,C019,655.202,5.667,50,269.914
S00820,C020,331.494,2.667,5,134.431
S00821,C001,583.671,5.667,50,241.302
S00821,C002,469.419,3.0,50,194.268
S00821,C003,338.714,2.333,50,141.652
S00821,C004,275.632,3.333,50,116.919
S00821,C005,162.225,6.333,10,69.057
S00821,C006,873.878,6.667,50,357.885
S00821,C007,740.061,4.667,50,303.358
S00821,C008,807.077,4.0,50,329.831
S00821,C009,708.451,3.333,50,290.047
S00821,C010,672.507,6.333,50,277.169
S00821,C011,506.451,5.0,50,210.08
S00821,C012,392.442,5.0,50,164.477
S00821,C013,313.103,3.0,50,131.741
S00821,C014,242.232,8.0,0,100.893
S00821,C015,65.73,3.333,5,28.459
S00821,C016,881.246,4.667,50,359.832
S00821,C017,749.392,2.667,50,306.09
S00821,C018,758.891,3.333,50,310.223
S00821,C019,698.562,5.667,50,287.258
S00821,C020,499.234,2.667,50,206.027
S00822,C001,731.377,5.667,50,300.384
S00822,C002,655.194,3.0,5,264.078
S00822,C003,751.528,2.333,50,306.778
S00822,C004,715.578,3.333,50,292.898
S00822,C005,780.631,6.333,50,320.419
S00822,C006,95.077,6.667,0,41.364
S00822,C007,118.149,4.667,50,54.593
S00822,C008,77.165,4.0,10,33.866
S00822,C009,284.42,3.333,50,120.435
S00822,C010,400.547,6.333,50,168.385
S00822,C011,496.317,5.0,50,206.027
S00822,C012,545.573,5.0,50,225.729
S00822,C013,613.448,3.0,50,251.879
S00822,C014,630.375,8.0,50,261.15
S00822,C015,792.849,3.333,50,323.806
S00822,C016,387.854,4.667,50,162.475
S00822,C017,455.79,2.667,50,188.649
S00822,C018,580.386,3.333,50,238.821
S00822,C019,631.019,5.667,50,260.241
S00822,C020,412.825,2.667,50,171.463
S00823,C001,662.561,5.667,50,272.858
S00823,C002,526.543,3.0,50,217.117
S00823,C003,484.103,2.333,50,199.808
S00823,C004,403.517,3.333,50,168.073
S00823,C005,370.664,6.333,50,156.432
S00823,C006,631.14,6.667,50,260.789
S00823,C007,470.793,4.667,50,195.651
S00823,C008,521.559,4.0,50,215.624
S00823,C009,380.847,3.333,50,159.005
S00823,C010,331.352,6.333,50,140.707
S00823,C011,164.5,5.0,50,73.3
S00823,C012,51.283,5.0,0,23.013
S00823,C013,30.567,3.0,5,14.227
S00823,C014,118.078,8.0,10,52.231
S00823,C015,280.743,3.333,50,118.964
S00823,C016,744.522,4.667,50,305.142
S00823,C017,662.291,2.667,50,271.25
S00823,C018,727.079,3.333,50,297.498
S00823,C019,702.454,5.667,50,288.815
S00823,C020,371.641,2.667,50,154.99
S00824,C001,790.29,5.667,50,323.949
S00824,C002,659.919,3.0,50,270.468
S00824,C003,655.216,2.333,50,268.253
S00824,C004,580.183,3.333,50,238.74
S00824,C005,569.555,6.333,50,235.989
S00824,C006,545.737,6.667,50,226.628
S00824,C007,377.994,4.667,50,158.531
S00824,C008,400.515,4.0,0,162.206
S00824,C009,210.096,3.333,50,90.705
S00824,C010,126.474,6.333,5,54.256
S00824,C011,46.008,5.0,50,25.903
S00824,C012,161.096,5.0,50,71.938
S00824,C013,239.44,3.0,50,102.276
S00824,C014,321.684,8.0,50,137.674
S00824,C015,491.106,3.333,50,203.109
S00824,C016,738.231,4.667,50,302.626
S00824,C017,699.543,2.667,50,286.151
S00824,C018,791.7,3.333,50,323.347
S00824,C019,789.548,5.667,10,319.653
S00824,C020,437.835,2.667,50,181.467
S00825,C001,786.802,5.667,50,322.554
S00825,C002,658.893,3.0,50,270.057
S00825,C003,663.773,2.333,50,271.676
S00825,C004,591.051,3.333,50,243.087
S00825,C005,588.11,6.333,50,243.411
S00825,C006,508.705,6.667,50,211.815
S00825,C007,341.713,4.667,50,144.019
S00825,C008,360.911,4.0,50,151.364
S00825,C009,168.608,3.333,5,69.61
S00825,C010,92.144,6.333,0,40.024
S00825,C011,80.038,5.0,10,35.515
S00825,C012,188.314,5.0,50,82.826
S00825,C013,269.187,3.0,50,114.175
S00825,C014,345.023,8.0,50,147.009
S00825,C015,518.034,3.333,50,213.88
S00825,C016,710.27,4.667,50,291.441
S00825,C017,678.975,2.667,50,277.923
S00825,C018,775.261,3.333,50,316.771
S00825,C019,777.439,5.667,50,318.809
S00825,C020,426.873,2.667,50,177.083
S00826,C001,717.765,5.667,50,294.939
S00826,C002,621.265,3.0,50,255.006
S00826,C003,694.037,2.333,50,283.781
S00826,C004,646.241,3.333,50,265.163
S00826,C005,695.805,6.333,50,286.489
S00826,C006,211.011,6.667,50,92.738
S00826,C007,66.963,4.667,10,30.119
S00826,C008,59.758,4.0,0,25.903
S00826,C009,157.126,3.333,5,65.017
S00826,C010,271.887,6.333,50,116.921
S00826,C011,363.216,5.0,50,152.786
S00826,C012,419.108,5.0,50,175.143
S00826,C013,491.022,3.0,50,202.909
S00826,C014,518.967,8.0,50,216.587
S00826,C015,688.798,3.333,50,282.186
S00826,C016,464.743,4.667,50,193.231
S00826,C017,491.604,2.667,50,202.975
S00826,C018,610.957,3.333,50,251.049
S00826,C019,645.343,5.667,50,265.971
S00826,C020,361.989,2.667,50,151.129
S00827,C001,175.804,5.667,10,74.155
S00827,C002,250.15,3.0,50,106.56
S00827,C003,396.919,2.333,50,164.934
S00827,C004,444.036,3.333,50,184.281
S00827,C005,559.549,6.333,50,231.986
S00827,C006,578.182,6.667,50,239.606
S00827,C007,598.545,4.667,50,246.751
S00827,C008,666.291,4.0,50,273.516
S00827,C009,769.438,3.333,50,314.442
S00827,C010,842.162,6.333,50,345.031
S00827,C011,790.528,5.0,50,323.711
S00827,C012,729.986,5.0,50,299.494
S00827,C013,727.622,3.0,50,297.549
S00827,C014,653.537,8.0,50,270.415
S00827,C015,686.674,3.333,50,281.336
S00827,C016,339.743,4.667,50,143.231
S00827,C017,197.426,2.667,50,85.304
S00827,C018,84.889,3.333,50,40.622
S00827,C019,22.934,5.667,0,12.007
S00827,C020,374.007,2.667,5,151.436
S00828,C001,91.888,5.667,0,39.589
S00828,C002,158.065,3.0,50,69.726
S00828,C003,301.902,2.333,50,126.927
S00828,C004,351.892,3.333,50,147.423
S00828,C005,466.959,6.333,50,194.95
S00828,C006,600.933,6.667,50,248.707
S00828,C007,594.404,4.667,50,245.095
S00828,C008,667.218,4.0,50,273.887
S00828,C009,745.556,3.333,50,304.889
S00828,C010,807.428,6.333,50,331.138
S00828,C011,738.742,5.0,10,298.997
S00828,C012,668.245,5.0,50,274.798
S00828,C013,657.806,3.0,50,269.622
S00828,C014,577.928,8.0,50,240.171
S00828,C015,597.973,3.333,50,245.856
S00828,C016,399.129,4.667,50,166.985
S00828,C017,242.359,2.667,50,103.277
S00828,C018,163.703,3.333,50,72.148
S00828,C019,79.951,5.667,5,35.314
S00828,C020,330.356,2.667,50,138.476
S00829,C001,394.515,5.667,50,165.639
S00829,C002,287.897,3.0,50,121.659
S00829,C003,148.552,2.333,5,61.087
S00829,C004,97.91,3.333,0,40.831
S00829,C005,33.703,6.333,10,17.648
S00829,C006,785.572,6.667,50,322.562
S00829,C007,678.393,4.667,50,278.691
S00829,C008,753.11,4.0,50,308.244
S00829,C009,703.543,3.333,50,288.084
S00829,C010,698.846,6.333,50,287.705
S00829,C011,552.769,5.0,50,228.608
S00829,C012,440.408,5.0,50,183.663
S00829,C013,379.375,3.0,50,158.25
S00829,C014,281.921,8.0,50,121.768
S00829,C015,183.499,3.333,50,80.066
S00829,C016,738.444,4.667,50,302.711
S00829,C017,593.868,2.667,50,243.881
S00829,C018,585.597,3.333,50,240.905
S00829,C019,518.621,5.667,50,215.282
S00829,C020,388.076,2.667,50,161.564
S00830,C001,178.882,5.667,50,79.386
S00830,C002,259.742,3.0,50,110.397
S00830,C003,404.96,2.333,50,168.151
S00830,C004,453.774,3.333,50,188.176
S00830,C005,569.153,6.333,50,235.828
S00830,C006,589.076,6.667,50,243.964
S00830,C007,611.463,4.667,50,251.919
S00830,C008,678.851,4.0,50,278.54
S00830,C009,783.147,3.333,10,315.925
S00830,C010,856.112,6.333,50,350.611
S00830,C011,804.48,5.0,50,329.292
S00830,C012,743.647,5.0,50,304.959
S00830,C013,740.85,3.0,50,302.84
S00830,C014,666.277,8.0,50,275.511
S00830,C015,697.496,3.333,50,285.665
S00830,C016,346.403,4.667,50,145.895
S00830,C017,207.299,2.667,50,89.253
S00830,C018,90.503,3.333,0,37.868
S00830,C019,36.56,5.667,5,17.957
S00830,C020,387.998,2.667,50,161.533
S00831,C001,679.663,5.667,50,279.699
S00831,C002,603.469,3.0,50,247.888
S00831,C003,701.347,2.333,50,286.705
S00831,C004,667.061,3.333,50,273.491
S00831,C005,734.937,6.333,50,302.141
S00831,C006,82.02,6.667,0,36.141
S00831,C007,88.619,4.667,10,38.781
S00831,C008,89.059,4.0,50,42.624
S00831,C009,286.755,3.333,50,121.369
S00831,C010,401.417,6.333,50,168.733
S00831,C011,480.195,5.0,5,195.078
S00831,C012,519.537,5.0,50,215.315
S00831,C013,583.681,3.0,50,239.972
S00831,C014,594.161,8.0,50,246.664
S00831,C015,752.823,3.333,50,307.796
S00831,C016,351.789,4.667,50,148.049
S00831,C017,408.669,2.667,50,169.801
S00831,C018,532.873,3.333,50,219.816
S00831,C019,581.291,5.667,50,240.35
S00831,C020,363.042,2.667,50,151.55
S00832,C001,242.707,5.667,50,104.916
S00832,C002,311.712,3.0,10,127.185
S00832,C003,461.047,2.333,50,190.585
S00832,C004,504.426,3.333,50,208.437
S00832,C005,620.066,6.333,50,256.193
S00832,C006,554.545,6.667,50,230.151
S00832,C007,593.586,4.667,50,244.768
S00832,C008,656.837,4.0,50,269.735
S00832,C009,776.389,3.333,50,317.222
S00832,C010,856.269,6.333,50,350.674
S00832,C011,817.35,5.0,50,334.44
S00832,C012,764.553,5.0,50,313.321
S00832,C013,768.263,3.0,50,313.805
S00832,C014,699.066,8.0,50,288.626
S00832,C015,742.961,3.333,50,303.851
S00832,C016,294.246,4.667,50,125.032
S00832,C017,172.74,2.667,0,70.429
S00832,C018,48.76,3.333,5,21.671
S00832,C019,81.864,5.667,50,40.579
S00832,C020,401.374,2.667,50,166.883
S00833,C001,454.328,5.667,50,189.565
S00833,C002,422.481,3.0,50,175.492
S00833,C003,558.709,2.333,50,229.65
S00833,C004,556.453,3.333,50,229.248
S00833,C005,655.712,6.333,50,270.451
S00833,C006,246.39,6.667,50,106.889
S00833,C007,308.569,4.667,50,130.761
S00833,C008,360.246,4.0,50,151.098
S00833,C009,514.524,3.333,10,208.476
S00833,C010,613.472,6.333,0,248.555
S00833,C011,625.85,5.0,50,257.84
S00833,C012,613.512,5.0,50,252.905
S00833,C013,648.782,3.0,50,266.013
S00833,C014,615.2,8.0,50,255.08
S00833,C015,728.17,3.333,50,297.935
S00833,C016,112.039,4.667,5,47.649
S00833,C017,137.095,2.667,50,61.171
S00833,C018,261.135,3.333,50,111.121
S00833,C019,323.243,5.667,50,137.131
S00833,C020,286.487,2.667,50,120.928
S00834,C001,71.259,5.667,0,31.337
S00834,C002,144.393,3.0,50,64.257
S00834,C003,205.744,2.333,50,88.464
S00834,C004,280.823,3.333,50,118.996
S00834,C005,382.694,6.333,50,161.244
S00834,C006,736.824,6.667,50,303.063
S00834,C007,703.536,4.667,50,288.748
S00834,C008,780.106,4.0,50,319.042
S00834,C009,824.141,3.333,50,336.323
S00834,C010,867.288,6.333,50,355.082
S00834,C011,769.472,5.0,50,315.289
S00834,C012,680.266,5.0,50,279.606
S00834,C013,650.494,3.0,50,266.698
S00834,C014,558.266,8.0,50,232.306
S00834,C015,529.508,3.333,5,213.97
S00834,C016,559.075,4.667,50,230.963
S00834,C017,400.393,2.667,10,162.491
S00834,C018,324.243,3.333,50,136.364
S00834,C019,237.639,5.667,50,102.889
S00834,C020,402.901,2.667,50,167.494
S00835,C001,698.757,5.667,50,287.336
S00835,C002,607.165,3.0,50,249.366
S00835,C003,687.121,2.333,50,281.015
S00835,C004,643.043,3.333,50,263.884
S00835,C005,698.274,6.333,50,287.476
S00835,C006,175.452,6.667,10,74.514
S00835,C007,39.091,4.667,5,18.47
S00835,C008,43.713,4.0,0,19.485
S00835,C009,193.653,3.333,50,84.128
S00835,C010,307.858,6.333,50,131.31
S00835,C011,392.21,5.0,50,164.384
S00835,C012,441.398,5.0,50,184.059
S00835,C013,510.623,3.0,50,210.749
S00835,C014,532.457,8.0,50,221.983
S00835,C015,699.113,3.333,50,286.312
S00835,C016,429.253,4.667,50,179.035
S00835,C017,461.489,2.667,50,190.929
S00835,C018,582.25,3.333,50,239.567
S00835,C019,619.855,5.667,50,255.775
S00835,C020,351.063,2.667,50,146.759
S00836,C001,716.88,5.667,50,294.585
S00836,C002,618.816,3.0,50,254.026
S00836,C003,689.42,2.333,50,281.935
S00836,C004,640.646,3.333,50,262.925
S00836,C005,688.779,6.333,50,283.678
S00836,C006,221.226,6.667,50,96.824
S00836,C007,72.123,4.667,5,31.683
S00836,C008,70.722,4.0,0,30.289
S00836,C009,147.514,3.333,50,65.672
S00836,C010,261.792,6.333,50,112.883
S00836,C011,352.137,5.0,50,148.355
S00836,C012,408.54,5.0,10,166.916
S00836,C013,480.782,3.0,50,198.813
S00836,C014,509.71,8.0,50,212.884
S00836,C015,680.078,3.333,50,278.698
S00836,C016,471.602,4.667,50,195.974
S00836,C017,495.276,2.667,50,204.444
S00836,C018,613.908,3.333,50,252.23
S00836,C019,646.907,5.667,50,266.596
S00836,C020,358.851,2.667,50,149.874
S00837,C001,367.317,5.667,50,154.76
S00837,C002,249.886,3.0,50,106.454
S00837,C003,316.426,2.333,50,132.737
S00837,C004,279.727,3.333,50,118.557
S00837,C005,357.862,6.333,50,151.311
S00837,C006,425.928,6.667,50,178.705
S00837,C007,335.318,4.667,50,141.461
S00837,C008,413.169,4.0,50,172.268
S00837,C009,430.852,3.333,50,179.007
S00837,C010,478.94,6.333,50,199.743
S00837,C011,408.204,5.0,50,170.782
S00837,C012,350.24,5.0,50,147.596
S00837,C013,360.648,3.0,50,150.759
S00837,C014,308.108,8.0,50,132.243
S00837,C015,414.075,3.333,50,172.297
S00837,C016,419.43,4.667,50,175.105
S00837,C017,313.267,2.667,5,127.14
S00837,C018,375.575,3.333,50,156.897
S00837,C019,360.314,5.667,10,147.959
S00837,C020,29.217,2.667,0,13.02
S00838,C001,444.128,5.667,50,185.485
S00838,C002,438.876,3.0,50,182.05
S00838,C003,584.902,2.333,50,240.127
S00838,C004,594.181,3.333,50,244.339
S00838,C005,699.955,6.333,50,288.149
S00838,C006,310.172,6.667,0,127.402
S00838,C007,392.669,4.667,5,159.901
S00838,C008,439.753,4.0,50,182.901
S00838,C009,600.652,3.333,50,246.927
S00838,C010,700.258,6.333,50,288.27
S00838,C011,710.335,5.0,50,291.634
S00838,C012,693.263,5.0,50,284.805
S00838,C013,724.208,3.0,50,296.183
S00838,C014,684.042,8.0,50,282.617
S00838,C015,785.019,3.333,50,320.674
S00838,C016,48.968,4.667,50,26.921
S00838,C017,111.663,2.667,10,46.999
S00838,C018,216.309,3.333,50,93.19
S00838,C019,293.308,5.667,50,125.157
S00838,C020,351.094,2.667,50,146.771
S00839,C001,246.904,5.667,50,106.595
S00839,C002,111.11,3.0,10,46.944
S00839,C003,131.932,2.333,0,53.939
S00839,C004,118.604,3.333,50,54.108
S00839,C005,228.056,6.333,50,99.389
S00839,C006,599.731,6.667,50,248.226
S00839,C007,520.777,4.667,50,215.644
S00839,C008,598.701,4.0,50,246.48
S00839,C009,602.923,3.333,50,247.836
S00839,C010,633.065,6.333,50,261.393
S00839,C011,526.495,5.0,50,218.098
S00839,C012,436.686,5.0,50,182.174
S00839,C013,410.949,3.0,50,170.88
S00839,C014,323.466,8.0,50,138.386
S00839,C015,341.837,3.333,5,138.901
S00839,C016,523.616,4.667,50,216.78
S00839,C017,378.521,2.667,50,157.742
S00839,C018,380.116,3.333,50,158.713
S00839,C019,324.234,5.667,50,137.527
S00839,C020,207.133,2.667,50,89.187
S00840,C001,278.779,5.667,50,119.345
S00840,C002,169.805,3.0,50,74.422
S00840,C003,43.487,2.333,5,19.061
S00840,C004,38.616,3.333,0,17.113
S00840,C005,142.993,6.333,10,61.364
S00840,C006,714.435,6.667,50,294.107
S00840,C007,627.143,4.667,50,258.191
S00840,C008,704.462,4.0,50,288.785
S00840,C009,687.671,3.333,50,281.735
S00840,C010,702.65,6.333,50,289.227
S00840,C011,575.572,5.0,50,237.729
S00840,C012,472.182,5.0,50,196.373
S00840,C013,427.265,3.0,50,177.406
S00840,C014,330.042,8.0,50,141.017
S00840,C015,285.617,3.333,50,120.913
S00840,C016,635.446,4.667,50,261.512
S00840,C017,485.486,2.667,50,200.528
S00840,C018,469.011,3.333,50,194.271
S00840,C019,400.356,5.667,50,167.976
S00840,C020,317.869,2.667,50,133.481
S00841,C001,318.167,5.667,50,135.1
S00841,C002,214.779,3.0,5,87.912
S00841,C003,72.444,2.333,50,35.144
S00841,C004,46.905,3.333,10,21.429
S00841,C005,104.862,6.333,50,50.111
S00841,C006,750.373,6.667,50,308.483
S00841,C007,656.525,4.667,50,269.943
S00841,C008,733.187,4.0,50,300.275
S00841,C009,704.952,3.333,50,288.647
S00841,C010,712.766,6.333,50,293.273
S00841,C011,577.959,5.0,50,238.684
S00841,C012,470.459,5.0,50,195.684
S00841,C013,418.846,3.0,50,174.038
S00841,C014,320.406,8.0,50,137.162
S00841,C015,253.242,3.333,50,107.963
S00841,C016,679.716,4.667,50,279.22
S00841,C017,530.619,2.667,50,218.581
S00841,C018,514.425,3.333,50,212.437
S00841,C019,444.934,5.667,0,180.807
S00841,C020,352.02,2.667,50,147.141
S00842,C001,274.363,5.667,50,117.579
S00842,C002,276.925,3.0,50,117.27
S00842,C003,427.931,2.333,50,177.339
S00842,C004,449.609,3.333,50,186.51
S00842,C005,561.671,6.333,50,232.835
S00842,C006,430.374,6.667,50,180.483
S00842,C007,455.242,4.667,50,189.43
S00842,C008,520.606,4.0,0,210.242
S00842,C009,636.583,3.333,50,261.3
S00842,C010,717.936,6.333,50,295.341
S00842,C011,686.825,5.0,50,282.23
S00842,C012,642.661,5.0,50,264.564
S00842,C013,655.089,3.0,50,268.536
S00842,C014,595.622,8.0,50,247.249
S00842,C015,665.957,3.333,50,273.049
S00842,C016,217.857,4.667,50,94.476
S00842,C017,58.707,2.667,10,25.816
S00842,C018,92.129,3.333,5,39.018
S00842,C019,135.687,5.667,50,62.108
S00842,C020,276.727,2.667,50,117.024
S00843,C001,785.816,5.667,50,322.16
S00843,C002,671.276,3.0,50,275.01
S00843,C003,711.341,2.333,50,290.703
S00843,C004,649.308,3.333,50,266.39
S00843,C005,672.774,6.333,50,277.276
S00843,C006,369.776,6.667,50,156.244
S00843,C007,213.536,4.667,50,92.748
S00843,C008,210.907,4.0,10,87.363
S00843,C009,11.443,3.333,0,6.244
S00843,C010,113.138,6.333,5,48.922
S00843,C011,233.795,5.0,50,101.018
S00843,C012,319.817,5.0,50,135.427
S00843,C013,400.26,3.0,50,166.604
S00843,C014,454.822,8.0,50,190.929
S00843,C015,631.826,3.333,50,259.397
S00843,C016,609.967,4.667,50,251.32
S00843,C017,611.868,2.667,50,251.081
S00843,C018,722.816,3.333,50,295.793
S00843,C019,742.644,5.667,50,304.891
S00843,C020,413.845,2.667,50,171.871
S00844,C001,43.84,5.667,0,20.369
S00844,C002,162.77,3.0,50,71.608
S00844,C003,247.729,2.333,10,101.258
S00844,C004,319.79,3.333,50,134.583
S00844,C005,424.85,6.333,50,178.107
S00844,C006,724.783,6.667,5,293.747
S00844,C007,702.027,4.667,50,288.144
S00844,C008,777.51,4.0,50,318.004
S00844,C009,833.045,3.333,50,339.885
S00844,C010,881.766,6.333,50,360.873
S00844,C011,791.225,5.0,50,323.99
S00844,C012,706.075,5.0,50,289.93
S00844,C013,680.443,3.0,50,278.677
S00844,C014,590.261,8.0,50,245.104
S00844,C015,570.14,3.333,50,234.723
S00844,C016,531.745,4.667,50,220.031
S00844,C017,374.971,2.667,50,156.322
S00844,C018,289.325,3.333,50,122.397
S00844,C019,202.204,5.667,50,88.715
S00844,C020,410.405,2.667,50,170.495
S00845,C001,429.898,5.667,50,179.793
S00845,C002,322.459,3.0,50,135.484
S00845,C003,397.378,2.333,50,165.118
S00845,C004,359.266,3.333,50,150.373
S00845,C005,431.159,6.333,50,180.63
S00845,C006,350.153,6.667,50,148.395
S00845,C007,254.476,4.667,50,109.124
S00845,C008,332.41,4.0,50,139.964
S00845,C009,364.868,3.333,10,148.614
S00845,C010,426.16,6.333,50,178.631
S00845,C011,382.162,5.0,50,160.365
S00845,C012,346.847,5.0,50,146.239
S00845,C013,375.166,3.0,5,152.066
S00845,C014,342.42,8.0,50,145.968
S00845,C015,471.487,3.333,50,195.261
S00845,C016,385.237,4.667,50,161.428
S00845,C017,307.978,2.667,50,129.525
S00845,C018,393.66,3.333,50,164.131
S00845,C019,395.807,5.667,50,166.156
S00845,C020,61.378,2.667,0,25.885
S00846,C001,797.975,5.667,50,327.023
S00846,C002,687.354,3.0,50,281.442
S00846,C003,734.723,2.333,50,300.056
S00846,C004,675.214,3.333,50,276.752
S00846,C005,703.426,6.333,50,289.537
S00846,C006,343.222,6.667,50,145.622
S00846,C007,195.892,4.667,50,85.69
S00846,C008,180.86,4.0,5,74.844
S00846,C009,31.141,3.333,0,14.123
S00846,C010,144.357,6.333,50,65.909
S00846,C011,273.944,5.0,10,113.078
S00846,C012,358.803,5.0,50,151.021
S00846,C013,438.812,3.0,50,182.025
S00846,C014,490.617,8.0,50,205.247
S00846,C015,667.364,3.333,50,273.612
S00846,C016,595.821,4.667,50,245.662
S00846,C017,608.006,2.667,50,249.536
S00846,C018,722.195,3.333,50,295.545
S00846,C019,746.632,5.667,50,306.486
S00846,C020,427.382,2.667,50,177.286
S00847,C001,409.212,5.667,50,171.518
S00847,C002,280.646,3.0,50,118.758
S00847,C003,190.591,2.333,0,77.403
S00847,C004,108.6,3.333,10,46.107
S00847,C005,96.241,6.333,50,46.663
S00847,C006,689.127,6.667,50,283.984
S00847,C007,572.689,4.667,5,231.909
S00847,C008,645.969,4.0,50,265.388
S00847,C009,590.464,3.333,50,242.852
S00847,C010,587.079,6.333,50,242.998
S00847,C011,445.293,5.0,50,185.617
S00847,C012,335.787,5.0,50,141.815
S00847,C013,283.265,3.0,50,119.806
S00847,C014,184.966,8.0,50,82.986
S00847,C015,164.648,3.333,50,72.526
S00847,C016,673.934,4.667,50,276.907
S00847,C017,541.348,2.667,50,222.873
S00847,C018,556.17,3.333,50,229.135
S00847,C019,501.978,5.667,50,208.625
S00847,C020,299.057,2.667,50,125.956
S00848,C001,55.498,5.667,50,30.033
S00848,C002,83.595,3.0,10,35.938
S00848,C003,194.709,2.333,0,79.05
S00848,C004,256.679,3.333,50,109.338
S00848,C005,367.938,6.333,50,155.342
S00848,C006,666.453,6.667,50,274.915
S00848,C007,632.346,4.667,5,255.772
S00848,C008,708.819,4.0,50,290.528
S00848,C009,756.297,3.333,50,309.185
S00848,C010,802.957,6.333,50,329.349
S00848,C011,711.757,5.0,50,292.203
S00848,C012,627.498,5.0,50,258.499
S00848,C013,603.903,3.0,50,248.061
S00848,C014,515.421,8.0,50,215.168
S00848,C015,507.85,3.333,50,209.807
S00848,C016,498.981,4.667,50,206.926
S00848,C017,339.446,2.667,50,142.112
S00848,C018,277.733,3.333,50,117.76
S00848,C019,195.291,5.667,50,85.95
S00848,C020,334.053,2.667,50,139.955
S00849,C001,257.679,5.667,50,110.905
S00849,C002,287.251,3.0,50,121.4
S00849,C003,440.208,2.333,50,182.25
S00849,C004,470.962,3.333,50,195.051
S00849,C005,585.27,6.333,50,242.275
S00849,C006,475.777,6.667,50,198.644
S00849,C007,508.532,4.667,50,210.746
S00849,C008,572.603,4.0,50,236.041
S00849,C009,691.382,3.333,50,283.219
S00849,C010,772.602,6.333,50,317.207
S00849,C011,739.049,5.0,50,303.12
S00849,C012,691.698,5.0,50,284.179
S00849,C013,700.816,3.0,50,286.826
S00849,C014,637.422,8.0,50,263.969
S00849,C015,697.463,3.333,50,285.652
S00849,C016,237.21,4.667,50,102.217
S00849,C017,92.966,2.667,0,38.52
S00849,C018,37.291,3.333,5,17.083
S00849,C019,99.404,5.667,10,43.595
S00849,C020,326.039,2.667,50,136.749
S00850,C001,646.414,5.667,50,266.399
S00850,C002,566.51,3.0,50,233.104
S00850,C003,661.772,2.333,50,270.875
S00850,C004,626.588,3.333,50,257.302
S00850,C005,694.057,6.333,50,285.789
S00850,C006,109.331,6.667,50,52.066
S00850,C007,62.266,4.667,50,32.24
S00850,C008,98.581,4.0,5,41.932
S00850,C009,274.308,3.333,50,116.39
S00850,C010,386.077,6.333,50,162.597
S00850,C011,452.42,5.0,50,188.468
S00850,C012,485.721,5.0,50,201.788
S00850,C013,547.79,3.0,10,221.616
S00850,C014,555.445,8.0,50,231.178
S00850,C015,712.787,3.333,50,291.781
S00850,C016,345.89,4.667,50,145.689
S00850,C017,387.119,2.667,0,156.181
S00850,C018,510.086,3.333,50,210.701
S00850,C019,554.118,5.667,50,229.481
S00850,C020,323.146,2.667,50,135.592
S00851,C001,605.473,5.667,50,250.023
S00851,C002,470.756,3.0,50,194.802
S00851,C003,449.324,2.333,50,185.896
S00851,C004,372.691,3.333,50,155.743
S00851,C005,363.79,6.333,50,153.683
S00851,C006,555.228,6.667,50,230.425
S00851,C007,398.723,4.667,0,161.823
S00851,C008,454.805,4.0,50,188.922
S00851,C009,337.053,3.333,50,141.488
S00851,C010,311.906,6.333,50,132.929
S00851,C011,167.737,5.0,50,74.595
S00851,C012,74.74,5.0,5,32.896
S00851,C013,101.494,3.0,50,47.098
S00851,C014,129.178,8.0,10,56.671
S00851,C015,306.218,3.333,50,129.154
S00851,C016,662.891,4.667,50,272.49
S00851,C017,583.313,2.667,50,239.659
S00851,C018,652.501,3.333,50,267.667
S00851,C019,632.604,5.667,50,260.875
S00851,C020,293.971,2.667,50,123.922
S00852,C001,887.437,5.667,50,362.808
S00852,C002,766.601,3.0,0,308.14
S00852,C003,789.291,2.333,50,321.883
S00852,C004,720.62,3.333,50,294.915
S00852,C005,726.796,6.333,50,298.885
S00852,C006,483.419,6.667,50,201.701
S00852,C007,333.753,4.667,10,136.835
S00852,C008,320.255,4.0,50,135.102
S00852,C009,119.696,3.333,50,54.545
S00852,C010,52.395,6.333,5,24.625
S00852,C011,221.452,5.0,50,96.081
S00852,C012,332.483,5.0,50,140.493
S00852,C013,413.234,3.0,50,171.794
S00852,C014,487.957,8.0,50,204.183
S00852,C015,661.952,3.333,50,271.447
S00852,C016,731.606,4.667,50,299.976
S00852,C017,731.346,2.667,50,298.872
S00852,C018,839.967,3.333,50,342.653
S00852,C019,855.52,5.667,50,350.041
S00852,C020,516.655,2.667,50,212.995
S00853,C001,833.162,5.667,50,341.098
S00853,C002,707.672,3.0,50,289.569
S00853,C003,718.991,2.333,50,293.763
S00853,C004,647.545,3.333,50,265.685
S00853,C005,647.269,6.333,50,267.074
S00853,C006,502.441,6.667,50,209.31
S00853,C007,340.123,4.667,0,138.383
S00853,C008,346.179,4.0,50,145.472
